##########################通常データ(標準化)##########################
[1.8045031479067497, -1.0052452387751818, 1.5814544307658003, 0.5483480869906026, 1.9999838997356294]
[1.4857354960778246, -0.4612090349582455, 1.9200749850204564, 1.9997634518307756, -0.96813341790942]
[1.6908976713497987, -0.31504096110107815, 1.991314743767119, 1.9984372546654878, -1.0564022935917419]
[1.3010137542037687, -0.5355844306148289, 1.8642803324434636, -0.04610703342891565, 1.9999782265326738]
[-0.47750306959609023, -0.5641345700970791, 1.9726568989634272, -0.019903747644868856, 1.9999015657073866]

[-0.5460166240602609, -0.1529599175612235, 1.9999990535885197, -0.29153783092419316, -0.22021659458110926]
[-0.49230069713087876, -0.3289893256682083, 1.9925348456531498, 1.9975169085061912, -0.5644726376828058]
[-0.20291677221436993, -0.23299795116846428, 1.9995926975987428, 1.9769018786900305, -0.6754793838167756]
[-0.5957270737877876, -0.34835205193057667, 1.9561087917090731, 1.9992791885050534, -0.5287832906627133]
[-0.5160257931467631, -0.5273326512953338, 1.94797707066038, 1.1662509448700658, 1.999910697283138]

[-0.5861360417114239, -0.4919352572377138, 1.916897792298714, 0.1327243402416185, 1.9999526840462503]
[-0.5794170853089015, -0.37287985497130854, 1.9945188894107744, 1.518821193853968, 1.9920897737655656]
[-0.6278976529076478, -0.3492373184342559, 1.9579221225268741, 1.9894891333594142, 1.9775024857016377]
[-0.6945243277696564, -0.3933565883221599, 1.9618002309112375, 0.140376277325947, 1.9999480610929332]
[-0.5876016232481183, -0.16312265332274548, 1.9997952141346425, 1.9739568423595066, -0.5793407644966934]

[-0.6658245357955233, -0.4163840251203759, 1.9530399824744276, 1.9996305790866105, -0.492944820439304]
[-0.5813325450599216, -0.3436000384654449, 1.9823898847795867, 1.9999245015787377, -0.5356389549965027]
[-0.5140898372851119, -0.5247457976965888, 1.9741438189783602, 1.201334346629977, 1.9996675484169515]
[-0.5369717353734218, -0.3366932407273089, 1.9985270760529938, 1.995529939488877, -0.5502993783681317]
[-0.5018923413193651, -0.44949255507831276, 1.9999998805121695, -0.22790538550288403, -0.17555201158027015]

[-0.5585794884115861, -0.2758031180735384, 1.998563874952359, 1.9934492643818076, -0.5598578574972174]
[-0.5854122647055602, -0.3429618570615832, 1.9963255671853122, 1.9983278037352683, -0.535454906468881]
[-0.5351520494509718, -0.26655366511421663, 1.9999984796223516, -0.26562400395389313, -0.20222877482924723]
[-0.5340274075270507, -0.6025028079176101, 1.8994425741486385, 1.9978466957697274, -0.4761660029279751]
[-0.5382403871387431, -0.4318907410781644, 1.9672469436663755, 1.999058946074292, -0.5236692728790742]

[-0.5722134456460473, -0.23664589096275826, 1.9992771582282407, -0.5174938467473724, 1.9966084537025461]
[-0.7910334032655765, -0.5696737811692076, 1.9330343653988258, 1.1996670611828502, 1.9999392698920888]
[-0.7242852357242276, -0.5605987197185978, 1.9409821736748258, 0.36418005860178804, 1.9999669789758332]
